id,screen_name
917117134035193857,coord_x
66152116,GonzaloGuajardo
381861964,RaulVillegasC
59561844,juliolemus
607636973,LilytaOnate
57867652,VMLEIVA
1187656051,claudiocamposb
65207154,CarlaAlvarezY
96206712,juanpablobeca
198287257,cuervodemar
980320711,TwitBakani
764265590,siquieresmelees
537568109,Puros_Problemas
916870678896406528,DavidZapataCore
433823981,est_araya
2990418143,MatiasBarreraZe
899333135367852032,VivianaCSepulv1
570432727,Psi_UrsulaL
105963599,felipevasquezc
761964256120176642,Marcela05195527
911792385205645312,Nancy05432507
802491168672120832,CarolinaVarasC1
165857374,chunchozurdo
713809889173307392,llonaantonio
907773354236674048,groottuitero
91451531,FelipeHernan_
113417918,hjquintana
131744878,AndreitaMerino
905208081658892292,JacanabeGroup
366882970,LonBD
484339503,pabloarancibiap
912754613362806784,nerobug66
1621306981,SFruggonne
926062346,Matteresita
879546378179018752,LucianoRivarosa
878820156637667328,JoseCabreraPer1
134821782,Magallanico1959
915373382673330176,ChilenoBuen
189716824,victoriafarinac
104047629,moni281078
3341810675,elvaldenegro
713045158229622784,paulacensurada
130676796,adrianasanhueza
3218209798,chapulin_1981
940128337,jmarche67
3148761591,javitaisa18
138119848,ClaudioMillaleo
502145108,karinahidalgoz
783285014,EddyMosquera0
id,screen_name
1172268512,SepManu20
95287684,M_theartist
4547725283,TGuillier
251429957,waguilerav
916335299151712256,MelisaSotoB
102215205,elvillamor
61116617,patykuyen
320084404,JoaquinRubioSch
223009833,kote04
600512735,Latalonrajao
915766380712034304,huachiminga_t
915932985001758720,HenriquezPatrix
257297626,rhe100
1110507170,kokePH
459930017,caritoundu
14841269,edualvarez
33224099,juanyper
531563456,LemusChile
912845883250810880,LucioSanchezA2
2174740115,rabrandeis
1866188952,TrostelxConce
85159526,Jana_Ojeda
14812549,javiajera
61557642,cesarwarrior
914137247112450048,Angelesbarbosa6
906909913611427841,IqqxGuillier
321197056,fzuniga91
44457093,Buguna
190374653,__pazpaz
95733944,Tooooi
69163001,valemunozmo
276838969,EricAichele
119599399,pame1978
602301807,Moreaulau
716909517,Freirestuit
1077280692,jorgitoelduro1
88984496,nicolearayaq
100722325,Fab1_Fernandez
3399594502,LaRegionHoy
59331251,iegarcia
67944587,DCastilloGuaita
365631057,quita1868
724971375258128384,mariagamond
520006109,wolf_lp
66743490,MauriGalaz
729579312383447040,PR_LaReina
1334505871,FF_1977
915806548521312256,Javieravg1995
731670370919518208,PanchoDuran_
713095372093145088,basaesvaldivia
915768792743075841,chanypavez
1390505760,moandradea
1340995388,MarciaPanguinao
209168945,josiifunk
706871918960443393,Comunistasmaipu
331049351,CristianPortus
430314950,FernacontrerasJ
190739390,JosefinaAntonia
2808124081,FeelipeAhumada
619377605,jberos75
867784587363192833,Carvajaltoco
40349048,gdelafue
297962422,GianlucaGP
312110209,15151515151514
914868148716916737,AntiSistema5
212632940,NITO_OK
767394563078094852,otelo2009
2179237248,CUAflyfishing
541275051,0salazar00
53260261,clagos77
15485572,jraulmonterob
896564805426974720,jaimevillaroel1
286944848,maazarev
909817341646577664,GalloRojoPC
154591860,FcayulP
2398644770,gustavovarelar
142150704,ChEMarchant
14277268,antonia_fig
283190504,1tiroalblanco1
2387093167,pazmir
874609837681901568,ET_fromhome
912159246275481601,RubenMuozAlfar1
872039126568239104,patron_dubai
107858250,carlos_ruminott
915305751664582656,GuillierExterio
303275448,_villanes_
99941674,SNORAMBUENA
128054073,rubenalexei
68027388,LuisSuazo
256251251,JorgeGoldenberg
351917534,Pato_MorenoB
3344275793,34d7fb962432454
1559043074,gnidne
59943486,natygondiaz
310374979,fransaa21
93007206,casifrrpp
900737476473606146,ternomozo
886408718996340738,JairoLester2
899159175397339140,efrainplazaolme
3969299764,Alexis_Diaz_E
id,screen_name
119991452,nikobece
880869852889702400,DEEP_PUCV
121250647,silcote
211725318,vicenteancaluan
863825383535333377,v_matter
468011422,ValeNicoleD
64773415,sheilakavs
46955050,VecinoAnabalon
91044023,Sherlyn2033
382383334,JavierEscanella
172894976,consuelo_la
576710714,luzmarianino
124301724,Pedrofigueroa70
2187871472,c0nstanzax
337509235,mandarinasour
145514601,Monique8_0
454507655,marrepol
827293682,GLORIAEFG
65398657,CaroVargasR
130564476,tomcrisan
14469995,VictorPintoS
2453460073,CristopherH19
752773056951488512,JJCCVCosta
721400668611821569,jany_tapia
1551857910,MVirumbrales
90810711,CristianAGB
264897782,mvalderrama303
820645698643329024,VictoriaFNV
882275504312786944,jorgecerpa20ya1
914297687117312000,sssvshi
889665861300178944,AlizeeFique
914950957712146432,AShumman
66291168,ilabacaValdivia
228947716,gustavorojob
791642246215073792,CamilaCoiro1
502485941,kenymatus
79182108,ctransparencia
913440012255076355,isabelgarcia251
95115634,pmontecinosc
107856658,Silviamendozai
912366050397876226,atletatocomple
34636193,cuevaspato
80660979,danaeypunto
181718583,polovalenciaa
187371858,Damiang94
914845823854366720,JuanOli1002
2360064443,hernandez7191
901136359863275520,NegoMardones
146588375,meugeahu
909537058779275265,AriasurreaEmile
369898193,MaidsbyTrade
96240303,piukedomo
359680242,boris_barrera
213083713,satleenkaur
67706345,keystor_jorge
146653113,cuesquita
914629982223310849,Educaciongrat
341220306,jagonzale
356571417,tatianuskaya
494391446,galinel2012
855984237085937664,Pmp0000pmp
1481316078,TatianaAlverre
1195662762,xiimval
171193419,DaleLeon12
552665260,omalfanti
186244651,camiliuuucc
3761925148,LaMaggiGatera
1180186717,felinino
772540978230099969,smncrsp
510514891,CentroDeportRen
914536129273229312,Kathy_Mariposa
914515616106676225,Maicolx_x
713793004646043648,ulisessalgadou7
823698730335502338,celularoja
64431018,dondeelcristian
79608780,Esonomas
118386979,nolomadrid
912755865467408384,NANOCORE2017
705084008737153025,patyxnunoa
3784734574,RealCarlos1234
357925512,elsapaez2
820120594712854529,gespinosaibarra
706361756,CristinaEdithSo
15615581,juancarlosvera
891190925631901696,fuerzaguillier
914207459568488448,breton_yeison
1041970171,VeaKarina
909787923318423552,sti_pea
41561552,rickmuir1
850062895861944320,ArriesgadaPaula
136788373,cristi_mendez
205308549,LuisZapatapinto
538646417,ramonroys
2459696028,ximenaveracamp
25506954,Dannyjokes
878076712378130433,ktf_arenohj
904013984394878976,DeYannette
768090813666566145,JavierDurbahnE
225445834,camila_vallejo
116270478,antolapillo
id,screen_name
474108639,carlosminder
1551301771,Prensa_Karol
106473345,vivianaurra
380077515,solar_paula
512329706,FabiParraguezM
911262522103287808,CarolaSolisDipu
119440633,chirimoon
155067704,Alen09cp
191828898,flacoQuintana
118716098,pamfins
1083436934,credlich7
3372239770,c_saffirio
361676496,gleytonc
88691767,Sebasrodri31
708128679407263745,mackita3313
146715940,taniamaldonado
913728984797597697,Nikoceatolei1
2382966420,grafica_s
43359602,Amancai
771464234895106049,ElPapurriUDP
734106494,brokersmaule
273963251,shesholastra
197542021,arturojavierol
454901206,PaoPereiraV
899992654074740739,MartinManterol1
390760019,JosueFuentesG
2735892259,frida_mesah
34316877,camio7eiza
908522135349493761,Robinson_Cid_S
782777324,DANITZAROA
163651143,mandy1155
109895476,Renetorrejon
545555850,karlaletoro
2891401865,VerificadoCL
913591773355757568,CatherineAray13
829442770079211520,IvanAntonioAra3
3388331583,1967pator
149926318,diario_ciudad
264417260,khristianLS
258196768,Jelvecita
85698461,Rfloresh
34367313,aranguiz1
46253156,zaidmaths
232597212,lucytapher
362164537,ifNnoWhen
620712426,jantonioretto
87267333,EveAntinir
107885375,Nathaly_1903
90525323,Alvarolo_25
54123079,renaleyton
3438516449,GWehrt
887143494120288257,Marce_CZM
226015622,MafaldaUA
33382045,MNorambuena
296651517,Sebalmo
104321556,coke_san_martin
225780250,cobo28
492671441,UrzuaPaulina
287438984,hpreisler
911411957974134784,NormitaDiaz6
766669944,kardiel7
829776804898541568,vaniscup34
857234407882719232,sendoalejandro
229923804,oriettareporter
15239513,s_lehuede
156054496,david_beltran1
108100772,RositaGale
393099294,lparra28
57162646,chadufain
43397255,camilacarop
123113433,BuenosDiasValpo
4886446401,Ferra5005
860092594029821952,IndpXGuillier
54226299,Nicolas_Jurado
3308054419,pablo_am7
240704081,lgougain
1370560212,MatiasArisBuch
796169168664072192,WaltValdes
894246406193655809,Esperanz_Salva
1529406907,arlettepress
381706465,cocogutipeu
4819183121,AguilarCbms
74751945,jurogo
913521786888876034,agroalejandro74
74819883,valesaraos
4828003809,xabiermorenoc
141207579,baegex
271660495,jtae1980
120333271,PatoRuizz
749619645481615360,ABELCASTILLOLE1
256301391,gllao
847488691832475649,jjcc_indepe
123341820,negro_vilches
119744158,JaimeElorrieta
894226978840223744,YuriLeiva4
1884911612,Exupery_Rosee
2301654553,Manuel_CORE
2219549786,seba_andrade77
791981773311844352,N_TrenVictoria
4265519902,1449Betzabe
id,screen_name
627937872,SaludOccidente
42093407,McCarena
2353181864,ZoraydaC77
89436865,rickalgo
137863321,MerinoAzulado
313562041,Psicoyennyr
54378228,Andrea_Fernande
913251243811799040,Cecilia46504156
108913652,cltorreo
841711437697413121,EvelynPradel
890378323779616768,Matias75571470
1537542716,JJgonzalezbas
913135894894403589,AporGuillier
838771356,FlorHernndezZaz
1459817503,RupallanVera
166971089,wladypeppers
73003004,Solede5a7
52403721,Alikarrieta
421247220,AriellaOlivares
796504633413955584,carl0sedmv
363945017,pc_leo
250157986,niunsabor
71837909,paulinapazca
2875415501,ultimominutor2
38936880,amandgeorge
1069026241,FelipeUrbina
860592668337897474,Francis6955
96631882,nicobyn
107309842,acontrerasrojo
846813578694930433,claudia93646077
897010308941717504,OscarDe79574152
1210041524,XimGuti
51544732,yuryquiroz
912690157647798272,AlejandraSAAc
90551859,marceloclap
348702136,Duranbaronti
122038763,lusanchez2010
912819880822546434,ReservistasChi1
371588003,diputadoceroni
900528362694860801,comandoguillie4
200521245,gerson_arq
2746563262,Ximena_Onate
526805493,Karlos8918
853410743529742336,BenjaMirandaM1
33056268,ReydeNegras
888045428,fvillatoroo
831905124,carlochestay
91435297,jazzun
62734390,crisisam
2847438652,carlos_fvaldes
3123897063,fa_arriagada
1379408906,GonzaLizana
1255699147,LaUdiPopularsh
910659267295895553,marcelodiaz2017
2580319708,p_castillob
2381100241,madelaillon
904483488530882560,europaxguillier
3003280481,rmarcelic
69136528,FelipeMonarde
160908922,etruriano
194834848,Aldo_tam
124239330,alelumanr
139912890,camiiiiloooo
905800634817019904,AGuillierBiobio
701057344101347329,davedayst
2558895088,angieloyarce
847631637256876033,Andres_lat_
347663747,agroeconomicos
214213006,AleSotomayorc
31600811,FelipeYfigueroa
300307227,waipe_UC_17
4525203857,kenoshields
3068193015,infogatecl
818922959452667906,RadioFusion1063
876927760379281409,Michell90282930
119136693,freddyondo
4444521316,cata_butron
96018622,_ErickAlejandro
734552464540717056,PPD_Maullin
118397436,Jacke_Santander
73290719,fabianpadillar
448322511,RigobertoContr4
96607320,frambuex_
119808394,ahenriqueza
2831803142,ZaydaOrtizA
119159373,Nibaldo_Leon
859283101,Gregormaxpower
847593325511282688,JairSotoBenite2
2429458927,ClaudioFDiazP
118190341,sandraazul4
912306974922088453,PrompterInABox
1137876398,cris_ibarrag
2436114666,VEduContreras
62426850,Victorfern
40520165,Gonza_Sierra
106832876,jopiajorge
117598158,davisan23
78762407,gohan252
797278471852621824,danielzamoranov
54943455,ikimartinez
id,screen_name
851264154333663232,SebaCGG
90404875,oscarlagosb
190113710,jR_sotomayor
910329136052391936,yayibaez
892812542065684480,Alejand58397656
38289276,QuererEsPoder
54355676,condorsebas
51652934,Rvargasv
90547831,OrmeWit
56135030,paulaviano
3300727233,DanielRojasEnos
834257164629835777,DiegoBustosC1
234577225,Baocarcamov
903037735707054080,SenadoraP
123108158,taniatorresb
805971042,PaaabloUCH
151991976,Felipe_Seguel_
96197368,rodamaleh
3229684113,aleperezoportus
2846061201,DesdeNunoa
76868715,marcelrosse
83902249,albertantito
34604068,lriquelme
629772075,fernando161968
867252115,jcoribac
62358430,avo1984
121648396,conydiazp
109921918,danielpiensaque
131875850,barbyplae
42558434,marianovoa
323252125,kaisiga
2641753295,samytonega
3376265691,IPSLosRios
